const_i	keyword	login_status	search_type	party	plugin_id	result_hash
243	Katrin Göring-Eckardt	True	news	False	2.3384564936046046	0.8954063284128596
243	Katrin Göring-Eckardt	True	search	False	2.1903316981702914	0.8345142210279531
243	Martin Schulz	False	news	False	2.214843848047698	0.8953982156061027
243	Martin Schulz	False	search	False	2.2528530309798933	0.781096635082163
243	Martin Schulz	True	news	False	2.3384564936046046	0.917036147210898
243	Martin Schulz	True	search	False	2.1903316981702914	0.8626863301526714
243	SPD	False	news	True	2.214843848047698	0.8936101494454365
243	SPD	False	search	True	2.2528530309798933	0.8182069295789043
243	SPD	True	news	True	2.3384564936046046	0.9465167528725902
243	SPD	True	search	True	2.1903316981702914	0.8751823114493902
243	Sahra Wagenknecht	False	news	False	2.214843848047698	0.8786452686519297
243	Sahra Wagenknecht	False	search	False	2.2528530309798933	0.7438948325993403
243	Sahra Wagenknecht	True	news	False	2.3384564936046046	0.8765015938449457
243	Sahra Wagenknecht	True	search	False	2.1903316981702914	0.8379837124591075
244	AfD	False	news	True	2.5622928644564746	0.8778936843163897
244	AfD	False	search	True	2.515873843711679	0.8467615833461976
244	AfD	True	news	True	2.640481436970422	0.9226836536130064
244	AfD	True	search	True	2.61066016308988	0.8596024038322208
244	Alexander Gauland	False	news	False	2.5622928644564746	0.8665304167209361
244	Alexander Gauland	False	search	False	2.515873843711679	0.7923983605553276
244	Alexander Gauland	True	news	False	2.640481436970422	0.8603024152301374
244	Alexander Gauland	True	search	False	2.61066016308988	0.819558084431791
244	Alice Weidel	False	news	False	2.5622928644564746	0.8890045142560951
244	Alice Weidel	False	search	False	2.515873843711679	0.7952550694572161
244	Alice Weidel	True	news	False	2.640481436970422	0.8554264283550246
244	Alice Weidel	True	search	False	2.61066016308988	0.8154781618434518
244	Angela Merkel	False	news	False	2.5622928644564746	0.8780754878039226
244	Angela Merkel	False	search	False	2.515873843711679	0.7797473827541801
244	Angela Merkel	True	news	False	2.640481436970422	0.8988152914851726
244	Angela Merkel	True	search	False	2.61066016308988	0.8216831412911492
244	Bündnis90/Die Grünen	False	news	True	2.5622928644564746	0.9265984111138488
244	Bündnis90/Die Grünen	False	search	True	2.515873843711679	0.8051194403178787
244	Bündnis90/Die Grünen	True	news	True	2.640481436970422	0.9787222206221663
244	Bündnis90/Die Grünen	True	search	True	2.61066016308988	0.8394716886736174
244	CDU	False	news	True	2.5622928644564746	0.8990808777784032
244	CDU	False	search	True	2.515873843711679	0.8077480892891411
244	CDU	True	news	True	2.640481436970422	0.9360633039694972
244	CDU	True	search	True	2.61066016308988	0.8196209229535674
244	CSU	False	news	True	2.5622928644564746	0.8943158140565898
244	CSU	False	search	True	2.515873843711679	0.8147597064915363
244	CSU	True	news	True	2.640481436970422	0.9192997286605864
244	CSU	True	search	True	2.61066016308988	0.8327361615120772
244	Cem Özdemir	False	news	False	2.5622928644564746	0.8640079441951386
244	Cem Özdemir	False	search	False	2.515873843711679	0.7749082896661531
244	Cem Özdemir	True	news	False	2.640481436970422	0.8599800557818428
244	Cem Özdemir	True	search	False	2.61066016308988	0.8017190345203021
244	Christian Lindner	False	news	False	2.5622928644564746	0.8744625465996744
244	Christian Lindner	False	search	False	2.515873843711679	0.8012152158919447
244	Christian Lindner	True	news	False	2.640481436970422	0.8498796592880222
244	Christian Lindner	True	search	False	2.61066016308988	0.8268024421526302
244	Die Linke	False	news	True	2.5622928644564746	0.8871497127937613
244	Die Linke	False	search	True	2.515873843711679	0.8272615697713406
244	Die Linke	True	news	True	2.640481436970422	0.9083887574503622
244	Die Linke	True	search	True	2.61066016308988	0.8509625626371191
244	Dietmar Bartsch	False	news	False	2.5622928644564746	0.8899904259878478
244	Dietmar Bartsch	False	search	False	2.515873843711679	0.7693779717024601
244	Dietmar Bartsch	True	news	False	2.640481436970422	0.8651214448331551
244	Dietmar Bartsch	True	search	False	2.61066016308988	0.7940059208885727
244	FDP	False	news	True	2.5622928644564746	0.899122733386223
244	FDP	False	search	True	2.515873843711679	0.8190516036049674
244	FDP	True	news	True	2.640481436970422	0.9108689943892966
244	FDP	True	search	True	2.61066016308988	0.8255170504550939
244	Katrin Göring-Eckardt	False	news	False	2.5622928644564746	0.8655672125261104
